experiment,experiment_type,feature_set,holdout_size_P,model,fold_id,task_id,hyperparams,test_accuracy,train_accuracy
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-12_sub-22,task_KNN_10_0569,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.53156146179402,0.9000634700825111
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-12_sub-22,task_KNN_10_6529,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.5232558139534884,0.911834285384571
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-12_sub-25,task_KNN_12_6529,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.6377005347593583,0.907682375726275
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-12_sub-25,task_KNN_12_0569,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.6443850267379679,0.8916016198133694
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-12_sub-25,task_KNN_12_6531,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.6203208556149733,1.0
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-5_sub-26,task_KNN_37_0569,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.35843373493975905,0.8886499680362643
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-5_sub-26,task_KNN_37_6531,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.4457831325301205,1.0
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-5_sub-26,task_KNN_37_6529,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.42018072289156627,0.9048061835299588
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-8_sub-24,task_KNN_46_6531,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.3767123287671233,1.0
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-8_sub-24,task_KNN_46_0569,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.2928082191780822,0.8919790407093914
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-8_sub-24,task_KNN_46_6529,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.2970890410958904,0.9059135141360051
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-11_sub-16,task_KNN_4_6529,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.695910780669145,0.9047120418848168
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-11_sub-16,task_KNN_4_6531,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.6215613382899629,1.0
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-11_sub-16,task_KNN_4_0569,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.7026022304832714,0.8892961023851076
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-9_sub-19,task_KNN_49_6529,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.6459731543624161,0.8981721732110938
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-9_sub-19,task_KNN_49_0569,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.6568791946308725,0.8834111745372772
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-9_sub-19,task_KNN_49_6531,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.6082214765100671,1.0
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-11_sub-18,task_KNN_5_6529,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.6311239193083573,0.9022569545693124
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-11_sub-18,task_KNN_5_6531,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.595821325648415,1.0
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-11_sub-18,task_KNN_5_0569,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.6505763688760807,0.884586224995626
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-5_sub-17,task_KNN_34_6529,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.5118296529968455,0.899750970058493
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-5_sub-17,task_KNN_34_6531,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.5362776025236593,1.0
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-5_sub-17,task_KNN_34_0569,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.49842271293375395,0.887994440261771
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-4_sub-23,task_KNN_29_6529,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.6279401282965075,0.9064324071912211
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-4_sub-23,task_KNN_29_0569,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.6379187455452602,0.8888629465328041
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-4_sub-23,task_KNN_29_6531,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.5994297933000713,1.0
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-11_sub-26,task_KNN_7_0569,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.5815217391304348,0.8865889719951295
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-11_sub-26,task_KNN_7_6531,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.5613354037267081,1.0
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-11_sub-26,task_KNN_7_6529,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.5760869565217391,0.9053748477996173
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-10_sub-15,task_KNN_0_6531,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.44453125,1.0
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-10_sub-15,task_KNN_0_0569,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.40234375,0.8941176470588236
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-10_sub-15,task_KNN_0_6529,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.4046875,0.908316430020284
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-4_sub-25,task_KNN_30_6531,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.634500991407799,1.0
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-4_sub-25,task_KNN_30_0569,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.6774619960343689,0.8866760662671836
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-4_sub-25,task_KNN_30_6529,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.6801057501652347,0.9014216895781929
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-9_sub-18,task_KNN_48_6529,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.5445473984319316,0.898143824422134
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-9_sub-18,task_KNN_48_0569,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.5431218816821097,0.8828508055101564
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-9_sub-18,task_KNN_48_6531,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.5402708481824662,1.0
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-11_sub-28,task_KNN_8_6529,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.6260162601626016,0.9051527053168416
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-11_sub-28,task_KNN_8_6531,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.5819783197831978,1.0
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-11_sub-28,task_KNN_8_0569,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.6537940379403794,0.892080426754206
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-5_sub-27,task_KNN_38_6529,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.40217391304347827,0.913028271640921
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-5_sub-27,task_KNN_38_6531,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.45,1.0
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-5_sub-27,task_KNN_38_0569,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.3746376811594203,0.8974642961235791
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-5_sub-18,task_KNN_35_6529,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.5315126050420168,0.9092769041912667
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-5_sub-18,task_KNN_35_6531,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.5504201680672269,1.0
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-5_sub-18,task_KNN_35_0569,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.4992997198879552,0.8930847021687028
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-9_sub-16,task_KNN_47_6531,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.5926470588235294,1.0
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-9_sub-16,task_KNN_47_0569,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.6610294117647059,0.8825036390101892
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-9_sub-16,task_KNN_47_6529,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.6397058823529411,0.8951965065502183
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-14_sub-20,task_KNN_17_0569,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.3814919735599622,0.8896200503547722
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-14_sub-20,task_KNN_17_6531,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.421152030217186,1.0
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-14_sub-20,task_KNN_17_6529,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.3814919735599622,0.9052986953536278
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-1_sub-15,task_KNN_19_6529,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.531063829787234,0.9034562211981567
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-1_sub-15,task_KNN_19_6531,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.52,1.0
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-1_sub-15,task_KNN_19_0569,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.5404255319148936,0.886463133640553
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-2_sub-21,task_KNN_24_6529,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.48088531187122735,0.9130485801455057
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-2_sub-21,task_KNN_24_0569,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.47753185781354796,0.8974419150434171
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-2_sub-21,task_KNN_24_6531,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.48222669349429914,1.0
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-2_sub-28,task_KNN_26_6531,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.5167336010709505,1.0
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-2_sub-28,task_KNN_26_0569,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.5080321285140562,0.8878000117364004
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-2_sub-28,task_KNN_26_6529,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.5,0.9059327504254445
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-2_sub-18,task_KNN_22_6529,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.4829302987197724,0.9130713993811664
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-2_sub-18,task_KNN_22_6531,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.5234708392603129,1.0
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-2_sub-18,task_KNN_22_0569,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.457325746799431,0.8985346488411466
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-2_sub-20,task_KNN_23_6529,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.4005499541704858,0.9060421921577619
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-2_sub-20,task_KNN_23_6531,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.41796516956920254,1.0
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-2_sub-20,task_KNN_23_0569,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.3748854262144821,0.8898761751891768
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-6_sub-17,task_KNN_40_0569,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.5151033386327504,0.8905481275684436
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-6_sub-17,task_KNN_40_6531,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.56120826709062,1.0
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-6_sub-17,task_KNN_40_6529,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.5365659777424483,0.9073334490941715
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-12_sub-16,task_KNN_9_6529,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.6733038348082596,0.9062809243844229
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-12_sub-16,task_KNN_9_6531,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.612094395280236,1.0
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-12_sub-16,task_KNN_9_0569,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.6747787610619469,0.8883520577449211
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-6_sub-20,task_KNN_41_0569,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.3798730734360834,0.8914639743001377
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-6_sub-20,task_KNN_41_6531,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.4215775158658205,1.0
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-6_sub-20,task_KNN_41_6529,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.39619220308250225,0.9068953648462598
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-6_sub-16,task_KNN_39_6529,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.6414545454545455,0.9034965034965035
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-6_sub-16,task_KNN_39_6531,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.6087272727272727,1.0
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-6_sub-16,task_KNN_39_0569,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.6596363636363637,0.8861888111888112
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-13_sub-15,task_KNN_13_6529,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.6638935108153078,0.9022673512952172
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-13_sub-15,task_KNN_13_0569,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.6888519134775375,0.8898632666012808
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-13_sub-15,task_KNN_13_6531,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.6181364392678869,1.0
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-10_sub-21,task_KNN_2_6529,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.4943960149439601,0.9066099592415382
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-10_sub-21,task_KNN_2_0569,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.487546699875467,0.8921968220213834
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-10_sub-21,task_KNN_2_6531,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.5143212951432129,1.0
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-5_sub-22,task_KNN_36_0569,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.5182481751824818,0.889087966709051
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-5_sub-22,task_KNN_36_6531,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.49391727493917276,1.0
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-5_sub-22,task_KNN_36_6529,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.5109489051094891,0.9045197087041961
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-10_sub-19,task_KNN_1_6531,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.4396946564885496,1.0
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-10_sub-19,task_KNN_1_0569,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.416793893129771,0.8933526850507982
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-10_sub-19,task_KNN_1_6529,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.4152671755725191,0.9064150943396226
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-10_sub-28,task_KNN_3_6529,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.41454319453076444,0.9052936311000828
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-10_sub-28,task_KNN_3_0569,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.3983840894965817,0.8900508094056481
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-10_sub-28,task_KNN_3_6531,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.4599129894344313,1.0
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-4_sub-27,task_KNN_32_6529,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.48464912280701755,0.9072639366225899
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-4_sub-27,task_KNN_32_0569,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.47953216374269003,0.8918273431583853
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-4_sub-27,task_KNN_32_6531,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.5051169590643275,1.0
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-4_sub-26,task_KNN_31_6531,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.5212765957446809,1.0
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-4_sub-26,task_KNN_31_0569,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.5463525835866262,0.8858237992914804
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-4_sub-26,task_KNN_31_6529,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.5455927051671733,0.9010395493350368
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-11_sub-25,task_KNN_6_0569,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.6632996632996633,0.887683284457478
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-11_sub-25,task_KNN_6_6531,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.635016835016835,1.0
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-11_sub-25,task_KNN_6_6529,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.6680134680134681,0.9013489736070381
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-4_sub-28,task_KNN_33_6529,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.6289893617021277,0.9075215782983971
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-4_sub-28,task_KNN_33_0569,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.648936170212766,0.8896130585403088
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-4_sub-28,task_KNN_33_6531,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.5811170212765957,1.0
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-4_sub-17,task_KNN_28_6529,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.5835987261146497,0.9036402569593148
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-4_sub-17,task_KNN_28_0569,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.5923566878980892,0.8893454482319578
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,KNN,sub-4_sub-17,task_KNN_28_6531,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.5820063694267515,1.0
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,XGBoost,sub-14_sub-25,task_XGBoost_18_2118,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.6247450713800136,0.9825949367088608
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,XGBoost,sub-14_sub-25,task_XGBoost_18_5620,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.601631543167913,0.8965072667604314
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,XGBoost,sub-14_sub-25,task_XGBoost_18_6678,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.6233854520734194,0.9999413970932959
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,XGBoost,sub-1_sub-26,task_XGBoost_20_6678,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5326747720364742,1.0
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,XGBoost,sub-1_sub-26,task_XGBoost_20_5620,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.49164133738601823,0.9031883384633254
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,XGBoost,sub-1_sub-26,task_XGBoost_20_2118,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5258358662613982,0.9855392299204367
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,XGBoost,sub-14_sub-15,task_XGBoost_16_6678,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.6125330979699912,0.9999425353407654
ANOVA_L_2_SCZ,LPSO_Random_50,ANOVA,2,XGBoost,sub-14_sub-15,task_XGBoost_16_5620,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5684024713150927,0.8990345937248592
