experiment,pipeline,strategy,P,fold_id,model,hyperparams,task_id,subject_acc,n_subjects_fold,epoch_acc,n_epochs_fold,subject_minus_epoch
ANOVA_L_2_Random,FTest,Random-50,2,sub-29_sub-42,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_29_8832,1.0,2,0.6916508538899431,1054,0.3083491461100569
ANOVA_L_2_Random,FTest,Random-50,2,sub-29_sub-42,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_29_9833,1.0,2,0.818785578747628,1054,0.18121442125237197
ANOVA_L_2_Random,FTest,Random-50,2,sub-29_sub-42,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_29_1024,1.0,2,0.7893738140417458,1054,0.21062618595825422
ANOVA_L_2_Random,FTest,Random-50,2,sub-24_sub-49,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_20_1024,1.0,2,0.8050436469447139,1031,0.19495635305528614
ANOVA_L_2_Random,FTest,Random-50,2,sub-24_sub-49,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_20_9833,1.0,2,0.8419010669253152,1031,0.1580989330746848
ANOVA_L_2_Random,FTest,Random-50,2,sub-24_sub-49,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_20_8832,1.0,2,0.7303588748787585,1031,0.2696411251212415
ANOVA_L_2_Random,FTest,Random-50,2,sub-4_sub-46,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_41_1024,1.0,2,0.7786096256684492,935,0.22139037433155084
ANOVA_L_2_Random,FTest,Random-50,2,sub-4_sub-46,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_41_9833,1.0,2,0.8149732620320855,935,0.18502673796791447
ANOVA_L_2_Random,FTest,Random-50,2,sub-4_sub-46,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_41_8832,1.0,2,0.718716577540107,935,0.281283422459893
ANOVA_L_2_Random,FTest,Random-50,2,sub-31_sub-61,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_33_8832,0.0,2,0.37359098228663445,1242,-0.37359098228663445
ANOVA_L_2_Random,FTest,Random-50,2,sub-31_sub-61,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_33_9833,0.0,2,0.3397745571658615,1242,-0.3397745571658615
ANOVA_L_2_Random,FTest,Random-50,2,sub-31_sub-61,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_33_1024,0.0,2,0.3397745571658615,1242,-0.3397745571658615
ANOVA_L_2_Random,FTest,Random-50,2,sub-23_sub-57,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_19_8832,1.0,2,0.6475563909774437,1064,0.35244360902255634
ANOVA_L_2_Random,FTest,Random-50,2,sub-23_sub-57,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_19_9833,1.0,2,0.7142857142857143,1064,0.2857142857142857
ANOVA_L_2_Random,FTest,Random-50,2,sub-23_sub-57,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_19_1024,1.0,2,0.7048872180451128,1064,0.2951127819548872
ANOVA_L_2_Random,FTest,Random-50,2,sub-31_sub-50,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_32_9833,0.0,2,0.3466453674121406,1252,-0.3466453674121406
ANOVA_L_2_Random,FTest,Random-50,2,sub-31_sub-50,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_32_8832,0.0,2,0.3738019169329074,1252,-0.3738019169329074
ANOVA_L_2_Random,FTest,Random-50,2,sub-31_sub-50,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_32_1024,0.0,2,0.3442492012779553,1252,-0.3442492012779553
ANOVA_L_2_Random,FTest,Random-50,2,sub-34_sub-49,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_37_1024,1.0,2,0.7532808398950132,1143,0.24671916010498685
ANOVA_L_2_Random,FTest,Random-50,2,sub-34_sub-49,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_37_8832,1.0,2,0.6806649168853893,1143,0.3193350831146107
ANOVA_L_2_Random,FTest,Random-50,2,sub-34_sub-49,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_37_9833,1.0,2,0.8048993875765529,1143,0.19510061242344712
ANOVA_L_2_Random,FTest,Random-50,2,sub-26_sub-47,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_23_8832,1.0,2,0.686829268292683,1025,0.313170731707317
ANOVA_L_2_Random,FTest,Random-50,2,sub-26_sub-47,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_23_9833,1.0,2,0.7853658536585366,1025,0.21463414634146338
ANOVA_L_2_Random,FTest,Random-50,2,sub-26_sub-47,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_23_1024,1.0,2,0.7482926829268293,1025,0.25170731707317073
ANOVA_L_2_Random,FTest,Random-50,2,sub-14_sub-65,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_3_8832,1.0,2,0.6346153846153846,1144,0.3653846153846154
ANOVA_L_2_Random,FTest,Random-50,2,sub-14_sub-65,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_3_9833,1.0,2,0.7001748251748252,1144,0.2998251748251748
ANOVA_L_2_Random,FTest,Random-50,2,sub-14_sub-65,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_3_1024,1.0,2,0.6756993006993007,1144,0.32430069930069927
ANOVA_L_2_Random,FTest,Random-50,2,sub-15_sub-60,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_5_8832,1.0,2,0.5558633425669437,1083,0.4441366574330563
ANOVA_L_2_Random,FTest,Random-50,2,sub-15_sub-60,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_5_9833,1.0,2,0.5420129270544783,1083,0.45798707294552166
ANOVA_L_2_Random,FTest,Random-50,2,sub-15_sub-60,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_5_1024,1.0,2,0.5752539242843951,1083,0.42474607571560485
ANOVA_L_2_Random,FTest,Random-50,2,sub-18_sub-38,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_11_1024,1.0,2,0.7546666666666667,1125,0.2453333333333333
ANOVA_L_2_Random,FTest,Random-50,2,sub-18_sub-38,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_11_8832,1.0,2,0.712,1125,0.28800000000000003
ANOVA_L_2_Random,FTest,Random-50,2,sub-18_sub-38,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_11_9833,1.0,2,0.7795555555555556,1125,0.22044444444444444
ANOVA_L_2_Random,FTest,Random-50,2,sub-15_sub-46,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_4_9833,1.0,2,0.6458527493010252,1073,0.3541472506989748
ANOVA_L_2_Random,FTest,Random-50,2,sub-15_sub-46,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_4_8832,1.0,2,0.6234855545200373,1073,0.3765144454799627
ANOVA_L_2_Random,FTest,Random-50,2,sub-15_sub-46,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_4_1024,1.0,2,0.6458527493010252,1073,0.3541472506989748
ANOVA_L_2_Random,FTest,Random-50,2,sub-4_sub-57,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_43_9833,1.0,2,0.878419452887538,987,0.12158054711246202
ANOVA_L_2_Random,FTest,Random-50,2,sub-4_sub-57,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_43_8832,1.0,2,0.7852077001013171,987,0.21479229989868287
ANOVA_L_2_Random,FTest,Random-50,2,sub-4_sub-57,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_43_1024,1.0,2,0.8541033434650456,987,0.14589665653495443
ANOVA_L_2_Random,FTest,Random-50,2,sub-4_sub-59,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_44_8832,0.5,2,0.5705583756345177,985,-0.07055837563451772
ANOVA_L_2_Random,FTest,Random-50,2,sub-4_sub-59,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_44_9833,0.5,2,0.5786802030456852,985,-0.07868020304568524
ANOVA_L_2_Random,FTest,Random-50,2,sub-4_sub-59,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_44_1024,0.5,2,0.5959390862944163,985,-0.09593908629441628
ANOVA_L_2_Random,FTest,Random-50,2,sub-34_sub-58,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_38_9833,1.0,2,0.8405668733392383,1129,0.1594331266607617
ANOVA_L_2_Random,FTest,Random-50,2,sub-34_sub-58,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_38_8832,1.0,2,0.7174490699734278,1129,0.28255093002657217
ANOVA_L_2_Random,FTest,Random-50,2,sub-34_sub-58,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_38_1024,1.0,2,0.7927369353410098,1129,0.20726306465899025
ANOVA_L_2_Random,FTest,Random-50,2,sub-31_sub-48,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_31_1024,0.5,2,0.5398773006134969,1304,-0.039877300613496924
ANOVA_L_2_Random,FTest,Random-50,2,sub-31_sub-48,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_31_8832,0.5,2,0.5414110429447853,1304,-0.04141104294478526
ANOVA_L_2_Random,FTest,Random-50,2,sub-31_sub-48,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_31_9833,0.5,2,0.5452453987730062,1304,-0.04524539877300615
ANOVA_L_2_Random,FTest,Random-50,2,sub-23_sub-41,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_18_9833,1.0,2,0.6415261756876663,1127,0.35847382431233366
ANOVA_L_2_Random,FTest,Random-50,2,sub-23_sub-41,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_18_8832,0.5,2,0.577639751552795,1127,-0.07763975155279501
ANOVA_L_2_Random,FTest,Random-50,2,sub-23_sub-41,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_18_1024,1.0,2,0.6512866015971606,1127,0.34871339840283944
ANOVA_L_2_Random,FTest,Random-50,2,sub-19_sub-47,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_13_8832,1.0,2,0.6161347517730497,1128,0.38386524822695034
ANOVA_L_2_Random,FTest,Random-50,2,sub-19_sub-47,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_13_9833,1.0,2,0.6737588652482269,1128,0.3262411347517731
ANOVA_L_2_Random,FTest,Random-50,2,sub-19_sub-47,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_13_1024,1.0,2,0.6480496453900709,1128,0.3519503546099291
ANOVA_L_2_Random,FTest,Random-50,2,sub-19_sub-40,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_12_9833,1.0,2,0.6756756756756757,1184,0.32432432432432434
ANOVA_L_2_Random,FTest,Random-50,2,sub-19_sub-40,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_12_8832,1.0,2,0.6114864864864865,1184,0.3885135135135135
ANOVA_L_2_Random,FTest,Random-50,2,sub-19_sub-40,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_12_1024,1.0,2,0.6680743243243243,1184,0.33192567567567566
ANOVA_L_2_Random,FTest,Random-50,2,sub-26_sub-59,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_24_9833,0.5,2,0.5640776699029126,1030,-0.06407766990291264
ANOVA_L_2_Random,FTest,Random-50,2,sub-26_sub-59,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_24_8832,0.5,2,0.5495145631067961,1030,-0.04951456310679614
ANOVA_L_2_Random,FTest,Random-50,2,sub-26_sub-59,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_24_1024,0.5,2,0.5524271844660195,1030,-0.05242718446601946
ANOVA_L_2_Random,FTest,Random-50,2,sub-17_sub-40,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_8_9833,1.0,2,0.8515555555555555,1125,0.1484444444444445
ANOVA_L_2_Random,FTest,Random-50,2,sub-17_sub-40,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_8_8832,1.0,2,0.7751111111111111,1125,0.22488888888888892
ANOVA_L_2_Random,FTest,Random-50,2,sub-17_sub-40,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_8_1024,1.0,2,0.832,1125,0.16800000000000004
ANOVA_L_2_Random,FTest,Random-50,2,sub-6_sub-58,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_45_9833,0.5,2,0.5720430107526882,930,-0.07204301075268815
ANOVA_L_2_Random,FTest,Random-50,2,sub-6_sub-58,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_45_8832,0.5,2,0.5290322580645161,930,-0.029032258064516148
ANOVA_L_2_Random,FTest,Random-50,2,sub-6_sub-58,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_45_1024,0.5,2,0.5473118279569893,930,-0.047311827956989294
ANOVA_L_2_Random,FTest,Random-50,2,sub-33_sub-47,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_36_1024,1.0,2,0.6888888888888889,990,0.3111111111111111
ANOVA_L_2_Random,FTest,Random-50,2,sub-33_sub-47,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_36_9833,1.0,2,0.693939393939394,990,0.30606060606060603
ANOVA_L_2_Random,FTest,Random-50,2,sub-33_sub-47,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_36_8832,1.0,2,0.6292929292929293,990,0.37070707070707065
ANOVA_L_2_Random,FTest,Random-50,2,sub-28_sub-61,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_28_9833,0.5,2,0.625703564727955,1066,-0.12570356472795496
ANOVA_L_2_Random,FTest,Random-50,2,sub-28_sub-61,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_28_8832,0.5,2,0.5816135084427767,1066,-0.0816135084427767
ANOVA_L_2_Random,FTest,Random-50,2,sub-28_sub-61,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_28_1024,0.5,2,0.6303939962476548,1066,-0.1303939962476548
ANOVA_L_2_Random,FTest,Random-50,2,sub-29_sub-55,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_30_1024,1.0,2,0.8524752475247525,1010,0.14752475247524754
ANOVA_L_2_Random,FTest,Random-50,2,sub-29_sub-55,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_30_9833,1.0,2,0.8712871287128713,1010,0.12871287128712872
ANOVA_L_2_Random,FTest,Random-50,2,sub-29_sub-55,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_30_8832,1.0,2,0.7782178217821782,1010,0.22178217821782176
ANOVA_L_2_Random,FTest,Random-50,2,sub-6_sub-61,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_46_1024,0.0,2,0.32873806998939553,943,-0.32873806998939553
ANOVA_L_2_Random,FTest,Random-50,2,sub-6_sub-61,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_46_8832,0.0,2,0.35949098621421,943,-0.35949098621421
ANOVA_L_2_Random,FTest,Random-50,2,sub-6_sub-61,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_46_9833,0.0,2,0.30965005302226933,943,-0.30965005302226933
ANOVA_L_2_Random,FTest,Random-50,2,sub-7_sub-63,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_47_1024,1.0,2,0.7022900763358778,1048,0.2977099236641222
ANOVA_L_2_Random,FTest,Random-50,2,sub-7_sub-63,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_47_9833,1.0,2,0.7223282442748091,1048,0.27767175572519087
ANOVA_L_2_Random,FTest,Random-50,2,sub-7_sub-63,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_47_8832,1.0,2,0.648854961832061,1048,0.35114503816793896
ANOVA_L_2_Random,FTest,Random-50,2,sub-28_sub-42,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_27_1024,1.0,2,0.8258178603006189,1131,0.17418213969938112
ANOVA_L_2_Random,FTest,Random-50,2,sub-28_sub-42,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_27_8832,1.0,2,0.7259062776304156,1131,0.2740937223695844
ANOVA_L_2_Random,FTest,Random-50,2,sub-28_sub-42,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_27_9833,1.0,2,0.8443854995579133,1131,0.1556145004420867
ANOVA_L_2_Random,FTest,Random-50,2,sub-16_sub-61,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_7_1024,0.5,2,0.6088888888888889,1125,-0.10888888888888892
ANOVA_L_2_Random,FTest,Random-50,2,sub-16_sub-61,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_7_8832,0.5,2,0.5448888888888889,1125,-0.04488888888888887
ANOVA_L_2_Random,FTest,Random-50,2,sub-16_sub-61,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_7_9833,0.5,2,0.6186666666666667,1125,-0.1186666666666667
ANOVA_L_2_Random,FTest,Random-50,2,sub-3_sub-65,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_40_1024,0.5,2,0.5134443021766966,781,-0.013444302176696565
ANOVA_L_2_Random,FTest,Random-50,2,sub-3_sub-65,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_40_8832,1.0,2,0.5172855313700384,781,0.4827144686299616
ANOVA_L_2_Random,FTest,Random-50,2,sub-3_sub-65,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_40_9833,1.0,2,0.5147247119078106,781,0.48527528809218945
ANOVA_L_2_Random,FTest,Random-50,2,sub-16_sub-60,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_6_1024,1.0,2,0.7027522935779816,1090,0.29724770642201837
ANOVA_L_2_Random,FTest,Random-50,2,sub-16_sub-60,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_6_9833,1.0,2,0.710091743119266,1090,0.28990825688073396
ANOVA_L_2_Random,FTest,Random-50,2,sub-16_sub-60,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_6_8832,1.0,2,0.6174311926605505,1090,0.38256880733944953
ANOVA_L_2_Random,FTest,Random-50,2,sub-17_sub-62,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_10_1024,1.0,2,0.8858885017421603,1148,0.11411149825783973
ANOVA_L_2_Random,FTest,Random-50,2,sub-17_sub-62,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_10_9833,1.0,2,0.9006968641114983,1148,0.0993031358885017
ANOVA_L_2_Random,FTest,Random-50,2,sub-17_sub-62,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_10_8832,1.0,2,0.7909407665505227,1148,0.2090592334494773
ANOVA_L_2_Random,FTest,Random-50,2,sub-12_sub-43,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_1_1024,0.5,2,0.5149812734082397,1068,-0.014981273408239737
ANOVA_L_2_Random,FTest,Random-50,2,sub-12_sub-43,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_1_8832,0.5,2,0.552434456928839,1068,-0.05243445692883897
ANOVA_L_2_Random,FTest,Random-50,2,sub-12_sub-43,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_1_9833,0.5,2,0.5102996254681648,1068,-0.010299625468164764
ANOVA_L_2_Random,FTest,Random-50,2,sub-19_sub-65,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_14_9833,1.0,2,0.6416526138279932,1186,0.3583473861720068
ANOVA_L_2_Random,FTest,Random-50,2,sub-19_sub-65,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_14_8832,1.0,2,0.5784148397976391,1186,0.4215851602023609
ANOVA_L_2_Random,FTest,Random-50,2,sub-19_sub-65,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_14_1024,1.0,2,0.6256323777403036,1186,0.37436762225969644
ANOVA_L_2_Random,FTest,Random-50,2,sub-14_sub-50,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_2_9833,0.5,2,0.6076642335766423,1096,-0.10766423357664234
ANOVA_L_2_Random,FTest,Random-50,2,sub-14_sub-50,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_2_8832,0.5,2,0.5565693430656934,1096,-0.05656934306569339
ANOVA_L_2_Random,FTest,Random-50,2,sub-14_sub-50,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_2_1024,0.5,2,0.5821167883211679,1096,-0.08211678832116787
ANOVA_L_2_Random,FTest,Random-50,2,sub-27_sub-59,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_26_4965,0.5,2,0.47338403041825095,1052,0.026615969581749055
ANOVA_L_2_Random,FTest,Random-50,2,sub-27_sub-59,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_26_5909,0.5,2,0.47243346007604564,1052,0.02756653992395436
ANOVA_L_2_Random,FTest,Random-50,2,sub-27_sub-59,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_26_6445,0.5,2,0.4838403041825095,1052,0.016159695817490494
ANOVA_L_2_Random,FTest,Random-50,2,sub-9_sub-56,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_49_6445,1.0,2,0.8883435582822086,815,0.11165644171779143
ANOVA_L_2_Random,FTest,Random-50,2,sub-9_sub-56,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_49_4965,1.0,2,0.9165644171779141,815,0.08343558282208585
ANOVA_L_2_Random,FTest,Random-50,2,sub-9_sub-56,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_49_5909,1.0,2,0.8809815950920246,815,0.11901840490797544
ANOVA_L_2_Random,FTest,Random-50,2,sub-4_sub-53,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_42_5909,1.0,2,0.7554630593132154,961,0.24453694068678455
ANOVA_L_2_Random,FTest,Random-50,2,sub-4_sub-53,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_42_4965,1.0,2,0.7762747138397502,961,0.22372528616024978
ANOVA_L_2_Random,FTest,Random-50,2,sub-4_sub-53,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_42_6445,1.0,2,0.7679500520291364,961,0.23204994797086365
ANOVA_L_2_Random,FTest,Random-50,2,sub-10_sub-55,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_0_6445,0.5,2,0.6292857142857143,1400,-0.12928571428571434
ANOVA_L_2_Random,FTest,Random-50,2,sub-10_sub-55,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_0_4965,0.5,2,0.6414285714285715,1400,-0.14142857142857146
